id	new_Description	Locus.tag	new_gene	old_locus_tag	Protein.IDs	Majority.protein.IDs	Gene	ProteinFunction	ProteinID	Pseudogene	Location	gbKey.and.other	remarks	X2.Pep.ID	average..log2.IBAQ..RNAse.free_01	average..log2.IBAQ..RNAse.free_02	average..log2.IBAQ..RNAse.free_03	average..log2.IBAQ..RNAse.free_04	average..log2.IBAQ..RNAse.free_05	average..log2.IBAQ..RNAse.free_06	average..log2.IBAQ..RNAse.free_07	average..log2.IBAQ..RNAse.free_08	average..log2.IBAQ..RNAse.free_09	average..log2.IBAQ..RNAse.free_10	average..log2.IBAQ..RNAse.free_11	average..log2.IBAQ..RNAse.free_12	average..log2.IBAQ..RNAse.free_13	average..log2.IBAQ..RNAse.free_14	average..log2.IBAQ..RNAse.free_15	average..log2.IBAQ..RNAse.free_16	average..log2.IBAQ..RNAse.free_17	average..log2.IBAQ..RNAse.free_18	average..log2.IBAQ..RNAse.free_19	average..log2.IBAQ..RNAse.free_20	average..log2.IBAQ..RNAse_01	average..log2.IBAQ..RNAse_02	average..log2.IBAQ..RNAse_03	average..log2.IBAQ..RNAse_04	average..log2.IBAQ..RNAse_05	average..log2.IBAQ..RNAse_06	average..log2.IBAQ..RNAse_07	average..log2.IBAQ..RNAse_08	average..log2.IBAQ..RNAse_09	average..log2.IBAQ..RNAse_10	average..log2.IBAQ..RNAse_11	average..log2.IBAQ..RNAse_12	average..log2.IBAQ..RNAse_13	average..log2.IBAQ..RNAse_14	average..log2.IBAQ..RNAse_15	average..log2.IBAQ..RNAse_16	average..log2.IBAQ..RNAse_17	average..log2.IBAQ..RNAse_18	average..log2.IBAQ..RNAse_19	average..log2.IBAQ..RNAse_20	ctrl1-01	ctrl2-01	ctrl3-01	ctrl1-02	ctrl2-02	ctrl3-02	ctrl1-03	ctrl2-03	ctrl3-03	ctrl1-04	ctrl2-04	ctrl3-04	ctrl1-05	ctrl2-05	ctrl3-05	ctrl1-06	ctrl2-06	ctrl3-06	ctrl1-07	ctrl2-07	ctrl3-07	ctrl1-08	ctrl2-08	ctrl3-08	ctrl1-09	ctrl2-09	ctrl3-09	ctrl1-10	ctrl2-10	ctrl3-10	ctrl1-11	ctrl2-11	ctrl3-11	ctrl1-12	ctrl2-12	ctrl3-12	ctrl1-13	ctrl2-13	ctrl3-13	ctrl1-14	ctrl2-14	ctrl3-14	ctrl1-15	ctrl2-15	ctrl3-15	ctrl1-16	ctrl2-16	ctrl3-16	ctrl1-17	ctrl2-17	ctrl3-17	ctrl1-18	ctrl2-18	ctrl3-18	ctrl1-19	ctrl2-19	ctrl3-19	ctrl1-20	ctrl2-20	ctrl3-20	rnase1-01	rnase2-01	rnase3-01	rnase1-02	rnase2-02	rnase3-02	rnase1-03	rnase2-03	rnase3-03	rnase1-04	rnase2-04	rnase3-04	rnase1-05	rnase2-05	rnase3-05	rnase1-06	rnase2-06	rnase3-06	rnase1-07	rnase2-07	rnase3-07	rnase1-08	rnase2-08	rnase3-08	rnase1-09	rnase2-09	rnase3-09	rnase1-10	rnase2-10	rnase3-10	rnase1-11	rnase2-11	rnase3-11	rnase1-12	rnase2-12	rnase3-12	rnase1-13	rnase2-13	rnase3-13	rnase1-14	rnase2-14	rnase3-14	rnase1-15	rnase2-15	rnase3-15	rnase1-16	rnase2-16	rnase3-16	rnase1-17	rnase2-17	rnase3-17	rnase1-18	rnase2-18	rnase3-18	rnase1-19	rnase2-19	rnase3-19	rnase1-20	rnase2-20	rnase3-20	log2.IBAQ..peptides	Unique.peptides.BR1_._01	Unique.peptides.BR2_._01	Unique.peptides.BR3_._01	Unique.peptides.BR1_._02	Unique.peptides.BR2_._02	Unique.peptides.BR3_._02	Unique.peptides.BR1_._03	Unique.peptides.BR2_._03	Unique.peptides.BR3_._03	Unique.peptides.BR1_._04	Unique.peptides.BR2_._04	Unique.peptides.BR3_._04	Unique.peptides.BR1_._05	Unique.peptides.BR2_._05	Unique.peptides.BR3_._05	Unique.peptides.BR1_._06	Unique.peptides.BR2_._06	Unique.peptides.BR3_._06	Unique.peptides.BR1_._07	Unique.peptides.BR2_._07	Unique.peptides.BR3_._07	Unique.peptides.BR1_._08	Unique.peptides.BR2_._08	Unique.peptides.BR3_._08	Unique.peptides.BR1_._09	Unique.peptides.BR2_._09	Unique.peptides.BR3_._09	Unique.peptides.BR1_._10	Unique.peptides.BR2_._10	Unique.peptides.BR3_._10	Unique.peptides.BR1_._11	Unique.peptides.BR2_._11	Unique.peptides.BR3_._11	Unique.peptides.BR1_._12	Unique.peptides.BR2_._12	Unique.peptides.BR3_._12	Unique.peptides.BR1_._13	Unique.peptides.BR2_._13	Unique.peptides.BR3_._13	Unique.peptides.BR1_._14	Unique.peptides.BR2_._14	Unique.peptides.BR3_._14	Unique.peptides.BR1_._15	Unique.peptides.BR2_._15	Unique.peptides.BR3_._15	Unique.peptides.BR1_._16	Unique.peptides.BR2_._16	Unique.peptides.BR3_._16	Unique.peptides.BR1_._17	Unique.peptides.BR2_._17	Unique.peptides.BR3_._17	Unique.peptides.BR1_._18	Unique.peptides.BR2_._18	Unique.peptides.BR3_._18	Unique.peptides.BR1_._19	Unique.peptides.BR2_._19	Unique.peptides.BR3_._19	Unique.peptides.BR1_._20	Unique.peptides.BR2_._20	Unique.peptides.BR3_._20	Unique.peptides.BR1_._01.1	Unique.peptides.BR2_._01.1	Unique.peptides.BR3_._01.1	Unique.peptides.BR1_._02.1	Unique.peptides.BR2_._02.1	Unique.peptides.BR3_._02.1	Unique.peptides.BR1_._03.1	Unique.peptides.BR2_._03.1	Unique.peptides.BR3_._03.1	Unique.peptides.BR1_._04.1	Unique.peptides.BR2_._04.1	Unique.peptides.BR3_._04.1	Unique.peptides.BR1_._05.1	Unique.peptides.BR2_._05.1	Unique.peptides.BR3_._05.1	Unique.peptides.BR1_._06.1	Unique.peptides.BR2_._06.1	Unique.peptides.BR3_._06.1	Unique.peptides.BR1_._07.1	Unique.peptides.BR2_._07.1	Unique.peptides.BR3_._07.1	Unique.peptides.BR1_._08.1	Unique.peptides.BR2_._08.1	Unique.peptides.BR3_._08.1	Unique.peptides.BR1_._09.1	Unique.peptides.BR2_._09.1	Unique.peptides.BR3_._09.1	Unique.peptides.BR1_._10.1	Unique.peptides.BR2_._10.1	Unique.peptides.BR3_._10.1	Unique.peptides.BR1_._11.1	Unique.peptides.BR2_._11.1	Unique.peptides.BR3_._11.1	Unique.peptides.BR1_._12.1	Unique.peptides.BR2_._12.1	Unique.peptides.BR3_._12.1	Unique.peptides.BR1_._13.1	Unique.peptides.BR2_._13.1	Unique.peptides.BR3_._13.1	Unique.peptides.BR1_._14.1	Unique.peptides.BR2_._14.1	Unique.peptides.BR3_._14.1	Unique.peptides.BR1_._15.1	Unique.peptides.BR2_._15.1	Unique.peptides.BR3_._15.1	Unique.peptides.BR1_._16.1	Unique.peptides.BR2_._16.1	Unique.peptides.BR3_._16.1	Unique.peptides.BR1_._17.1	Unique.peptides.BR2_._17.1	Unique.peptides.BR3_._17.1	Unique.peptides.BR1_._18.1	Unique.peptides.BR2_._18.1	Unique.peptides.BR3_._18.1	Unique.peptides.BR1_._19.1	Unique.peptides.BR2_._19.1	Unique.peptides.BR3_._19.1	Unique.peptides.BR1_._20.1	Unique.peptides.BR2_._20.1	Unique.peptides.BR3_._20.1
726	photosystem I reaction center subunit III	SGL_RS09810		sll0819	lcl|NC_000911.1_prot_WP_010872733.1_1589	lcl|NC_000911.1_prot_WP_010872733.1_1589		photosystem I reaction center subunit III 	WP_010872732.1		complement(1687556..1688053)	CDS		x		17.24564616	17.2925485	17.5287234	17.87625567	17.81807009	21.21310997	23.57565308	24.61298879	24.17282486	24.32209778	24.82731438	24.01183319	23.87830162	23.85327911	24.16144053	23.9694945	23.11130587	23.50117747	28.62517357		17.38003508	18.51912053	18.65350723	19.8408254	19.88144366	20.77478218	23.63951238	23.41770871	23.55431366	24.43569565	25.11673864	24.33809853	24.56480535	24.33608691	24.50456365	24.28642782	24.1408933	23.83132044	28.33384132				18.37402916	17.52136993	15.84153938	18.24013901	19.1750679	14.46243858	19.15896416	16.73105431	16.69615173	20.41905403	16.47998619	16.72972679	18.62056351	18.64339828	16.19024849	22.85990143	19.84836578	20.9310627	24.57097435	22.6806736	23.47531128	25.1509304	24.67265892	24.01537704	24.96168327	24.54833794	23.00845337	25.30591202	24.24764252	23.4127388	25.50736427	25.00791359	23.96666527	24.55946732	24.60851288	22.86751938	24.32779694	23.92994499	23.37716293	24.44997787	24.22795296	22.88190651	24.77931404	24.43230629	23.27270126	24.85019302	23.95055962	23.10773087	23.96772003	22.75291061	22.61328697	25.21589851	23.03838539	22.2492485	29.1807766	28.61048508	28.08425903				18.37500572	18.22566795	15.53943157	19.37877655	19.4443512	16.73423386	20.35745811	19.5323143	16.07074928	21.16029549	20.75629616	17.60588455	19.34425163	21.09770584	19.2023735	21.48949242	21.26000214	19.57485199	23.79976082	24.47153473	22.64724159	25.51107979	20.94406509	23.79798126	25.58843613	21.19976425	23.8747406	25.86388969	24.45957756	22.98361969	25.61994553	25.41044426	24.31982613	25.25230598	24.58244705	23.17954254	25.13747025	25.6768322	22.8801136	25.29277611	24.71879196	22.99669266	25.4138031	24.89596748	23.20392036	25.34136772	24.5522728	22.96564293	25.06443405	24.54067421	22.81757164	24.91054153	24.75000954	21.83341026	28.7735424	28.63927269	27.58870888	7	0	0	0	1	1	1	3	5	1	5	2	3	5	2	3	4	1	3	7	3	6	9	7	9	10	8	9	11	9	10	12	5	10	13	10	12	12	12	11	13	12	11	12	11	9	12	8	9	12	10	11	12	4	10	12	9	7	13	13	15	0	0	0	1	1	1	3	5	2	7	5	4	7	5	6	2	5	4	3	3	5	6	8	7	11	8	9	12	8	10	12	8	7	12	13	10	12	12	9	13	12	8	13	11	14	13	10	10	13	11	12	14	9	11	13	11	10	14	13	12
728	cytochrome c oxidase subunit II	SGL_RS09865		sll0813	lcl|NC_000911.1_prot_WP_010872744.1_1600	lcl|NC_000911.1_prot_WP_010872744.1_1600		cytochrome c oxidase subunit II 	WP_010872743.1		complement(1697011..1697913)	CDS		x							19.92710177	20.16251119	19.87513669	17.17668486		16.42965571			14.29257107					18.40872955							18.13812955	20.47049459	16.5013833							15.45755911																							21.37469864	19.64429665	18.76231003	21.7833271	21.31677818	17.38742828	19.61070442	19.68522453	20.32948112	19.18650055	15.16686916		17.52924728			17.1504612	15.60773468	16.53077126	15.37371445			15.30620384			13.92286301	14.66227913					14.63554764									17.92995262		18.88750648																			17.46355629	17.93675232	19.01408005	21.92313957	21.30440903	18.18393517	20.62417412		12.37859249	19.25349617			18.20967293			17.19921303												16.3225441	14.59257412		16.08017159											17.7773838	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	7	5	2	5	3	1	3	1	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	4	5	4	4	0	2	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	1
729	DUF3007 family protein	SGL_RS09890		slr0815	lcl|NC_000911.1_prot_WP_010872749.1_1605	lcl|NC_000911.1_prot_WP_010872749.1_1605		DUF3007 family protein 	WP_010872748.1		1701192..1701557	CDS		x			16.86171722	17.28613186	16.31906637		17.70882082																	16.83251381	17.78724798	18.84707642																					17.13480759	16.58862686		17.54351616	17.02874756		18.40623856	14.98063087	15.57032967		19.53398705		15.9907465	19.42689514																																																		17.22787857	17.73615074	15.53351212	18.2056694	18.57344818	16.58262634	19.10466957	18.58948326																																												4	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	hypothetical protein	SGL_RS09920		slr0818	lcl|NC_000911.1_prot_WP_010872755.1_1611	lcl|NC_000911.1_prot_WP_010872755.1_1611		hypothetical protein 	WP_010872754.1		1705868..1707223	CDS		x				15.01516056	15.57625628	15.6758132																		13.57028262	16.34487867	16.65774345																							13.15920925	15.46058369		14.56973743	17.16329575		13.9892168	16.76098061		14.59064579																																																				14.94191837	14.51230812	11.25662136		15.8662405	16.82351685		16.53399849	16.78148842					18.62335205																																						16	0	0	0	0	0	0	0	0	1	3	0	2	3	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	4	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	MoaD/ThiS family protein	SGL_RS09945		slr0821	lcl|NC_000911.1_prot_WP_010872761.1_1616	lcl|NC_000911.1_prot_WP_010872761.1_1616		MoaD/ThiS family protein 	WP_010872758.1		1712080..1712409	CDS		x	18.95975113	18.60611471	22.05923557	20.19958878	18.51348209	18.3350811															20.79217021	18.52060445	20.98748207	20.91952705	19.19501559																18.41584015	19.58369255	18.87972069	19.66181374	19.07284355	17.08368683		22.89406204	21.2244091	21.00470352	18.65042686	20.94363594	20.77828217	14.89623737	19.86592674	18.85001564	18.1572876	17.99794006																																					15.91776848						22.0011673	19.99023056	20.38511276	17.88405037	20.18192291	17.49584007	19.15982628	22.84488869	20.95773125	21.49872398	21.13495827	20.12489891	20.2324543	18.07211113	19.28048134																																														7	1	4	4	3	2	1	0	6	7	5	3	5	3	1	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	2	2	2	1	5	8	4	3	6	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	photosystem I assembly protein Ycf3	SGL_RS09960		slr0823	lcl|NC_000911.1_prot_WP_010872764.1_1619	lcl|NC_000911.1_prot_WP_010872764.1_1619		photosystem I assembly protein Ycf3 	WP_010872763.1		1716379..1716900	CDS		x			17.61375618	18.11449305	16.01674461																			18.1960392	17.78513972	14.25245142																						18.59284401	16.63466835	19.3620472	17.33708191	17.64435005	19.40476227	15.21006203	13.43540955																																																					16.75264168		19.18437195	19.44748306	15.95626259	19.0890789	19.51385498	14.75248528	14.17328644	14.3316164																																												12	0	0	0	0	0	0	0	5	1	5	3	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	5	2	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
736	ssl1498 family light-harvesting-like protein	SGL_RS09980		ssl1498	lcl|NC_000911.1_prot_WP_010872768.1_1623	lcl|NC_000911.1_prot_WP_010872768.1_1623		ssl1498 family light-harvesting-like protein 	WP_010872767.1		complement(1719356..1719541)	CDS		x			19.5958271	19.17578761		20.3299284					18.22387123	17.84374619	16.12302208	18.02454472	16.96520392	17.59343147	17.01336002			20.91984431			17.8545599	16.94942443	20.13187726	20.1893851		19.87906551		18.7004083		17.75410938		17.02121449	17.92576885	18.34039402	16.91546679	16.2768898	16.8632679	20.52742513								19.12691689	20.06473732	18.89385796	18.1951313	20.43837357			17.77635574		20.65831184	20.00154495												18.05706024	19.01827049		17.42947197	19.13633537	17.65130424	16.74359894	18.29423523	13.6129837	16.46184731	18.88628578	17.16280365		17.85495377	17.27594185	15.76471615	18.12504959	17.06181335		17.95395851	16.07276154					17.9296627			21.93994713	21.2244091	19.5951767								19.00673103	16.70238876	19.55260468	13.43228054	17.86338806	20.14395142	20.61531067	19.63636971	20.69293976	20.38416481	19.49105072				20.24945068	19.50868034					19.8822155	17.92271233	18.29629707	19.739748			19.36463547	16.1435833		19.08703232			17.91234016	16.13008881		18.26979256	17.58174515		18.85404015	17.82674789		18.22331429	15.60761929		17.56673813	14.98704147		16.55882454	17.16771126		20.96930313	20.99838066	19.6145916	3	0	0	0	0	0	0	0	2	1	1	2	1	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	2	2	1	1	1	1	3	1	0	2	3	1	2	2	0	2	3	0	1	0	0	1	0	0	1	3	1	0	0	0	0	0	0	0	2	2	2	1	2	2	2	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	2	2	0	2	1	0	1	1	0	2	2	0	1	2	0	1	1	0	1	1	2
737	NAD(P)H-quinone oxidoreductase subunit N	SGL_RS09990		sll1262	lcl|NC_000911.1_prot_WP_010872770.1_1625	lcl|NC_000911.1_prot_WP_010872770.1_1625		NAD(P)H-quinone oxidoreductase subunit N 	WP_010872769.1		complement(1720640..1721125)	CDS		x			21.00520833	21.3702774	21.55187607	21.49522018	21.19236755	20.4523201	19.93251292	18.81920497	18.91024876	19.19685173	17.62299347	17.80959892	17.85607338	16.13818645	17.59962591	15.56404082	15.08641211	22.23546028			21.48801676	21.95738856	22.64344215	21.34929848	20.50498327	20.58439509	19.31171608	19.47489452	17.56322734	18.4399039	17.71077283	17.70107746	18.46433067	18.14937909	18.29788526	18.06146304	17.1938378	22.15081151		15.92483616		16.74806213			18.85404015	22.53157616	21.6300087	22.19216728	20.46373558	21.45492935	23.46774673	20.33396339	20.85391808	20.20729065	22.99562454	21.28274536	22.43331337	22.04052734	19.10326195	22.02472305	20.22964096	19.10259628	21.02492523	19.52110291	19.25151062	18.44544411	18.4122467	19.59992409	19.41210175		18.40839577	19.66436768	19.35270309	18.57348442	19.18538857	17.99485016	15.68874168	17.90094948	17.90835762	17.61948967	18.006567	18.99322128	16.56843185	16.33600044	17.46275711	14.61580181	18.77065659	18.67386818	15.35435295	15.02219486	16.24019432	15.42973328	15.73515892	17.02355957	12.50051785	22.67346764	23.02869034	21.00422287						16.6103611	19.8595562	23.10450363	21.49999046	22.98207092	22.38060188	20.50949287	23.50591278	23.30368423	21.12072945	21.21773911	22.83605194	19.99410439	20.14755821	20.83422089	20.5331707	21.22452736	21.5556221	18.97303581	19.33914948		19.28428268	20.47288513		18.47690392	20.08342743	17.96617889	14.64007568	20.15992546	18.67069054	16.48909569	19.9681778	19.24938202	13.91475868	19.43973351	19.37795258	14.2855463	19.95034599	17.97398949	17.46865654	19.78676033	17.85135841	16.81001854	19.24637032	18.63601494	17.01127052	19.42828751	17.60573959	17.15036201	18.7008667	17.18291855	15.69772816	22.80234718	22.21980858	21.43027878	8	0	1	0	1	0	0	2	6	8	8	6	7	10	6	6	4	4	6	6	4	2	4	3	2	3	3	1	3	2	4	4	0	2	4	4	2	3	3	2	3	4	3	3	4	3	3	1	2	4	4	2	3	1	2	3	3	1	4	2	3	0	0	0	0	0	1	1	8	6	8	8	6	10	10	6	2	5	2	2	2	2	2	3	1	2	0	2	4	0	1	3	2	1	3	3	1	4	5	1	3	5	1	4	4	4	4	3	3	4	4	2	3	3	3	4	3	2	4	4	3
738	elongation factor Ts	SGL_RS10000		sll1261	lcl|NC_000911.1_prot_WP_010872771.1_1626	lcl|NC_000911.1_prot_WP_010872771.1_1626	tsf	translation elongation factor Ts] 	WP_010872770.1		complement(1721350..1722006)	CDS		x		17.15918954	19.91049067	20.66512108	20.43660863	20.96178945	19.72252909	19.0298837	14.83822346			15.16591835	16.36509418	15.56676737	15.81345224	16.87707996	15.60684538		14.47119236	22.35612996	17.54434395	17.65253258	20.41273371	21.04194578	21.7470061	21.56992467	21.31344986	19.1421121			16.45738475	16.30606461	16.49181048	16.67119694	16.69714038	16.70650895	15.88161214	16.10427252	15.47182178	21.83562978		16.88548279		18.67765808	18.85209084	13.94781971	20.08407593	21.10271072	18.54468536	21.2934494	20.30139732	20.40051651	22.03851891	19.36412239	19.9071846	21.39837837	21.33150482	20.15548515	20.6118927	19.50893211	19.04676247	20.10789108	18.19190788	18.78985214	14.96230888		14.71413803	16.7605896			16.06446838			15.99814987	15.85428429	13.64532089	16.71920204	16.01098633		15.37439442	15.92492867	15.40097904	15.4214735	16.20543098		17.13761139	16.61654854		15.42367363	15.79001713		15.04669762			15.23750877	13.70487595		22.70064163	22.82533836	21.5424099	18.82466698	16.26402092		19.17947197	18.36896706	15.40915871	20.80451584	21.65909767	18.77458763	21.96655846	21.42613792	19.73314095	21.9208889	22.55126381	20.76886559	21.85513687	21.94817162	20.90646553	22.08271217	21.5394783	20.3181591	19.95404243	19.12721825	18.34507561	18.49611282				14.30776978		17.06413269	16.67051888	15.63750267	17.57953644	15.97015095	15.36850643	17.13410568	16.13143539	16.20989037	17.00250816	17.76078415	15.2502985	17.6466713	17.33777809	15.10697174	17.91204643	17.05896378	15.14851665	16.66261292	15.92969799	15.05252552	17.14927101	16.77674103	14.38680553	16.62542343	16.23989677	13.55014515	21.83147812	22.19634438	21.47906685	11	0	2	0	4	5	1	7	14	15	13	7	18	8	3	15	5	4	11	7	3	6	5	2	3	3	0	1	1	0	0	1	0	0	1	1	2	2	1	0	2	2	1	1	2	0	3	2	1	1	2	0	1	0	0	1	1	0	7	5	5	3	1	0	3	2	2	3	15	8	12	12	11	12	15	14	4	9	9	6	6	4	2	2	4	4	0	0	0	1	0	2	1	1	4	1	1	3	1	2	3	3	1	4	3	1	3	3	1	4	3	2	4	3	1	4	3	1	6	5	4
739	30S ribosomal protein S2	SGL_RS10005	rpsB	sll1260	lcl|NC_000911.1_prot_WP_010872772.1_1628	lcl|NC_000911.1_prot_WP_010872772.1_1628	rpsB	30S ribosomal protein S2] 	WP_010872771.1		complement(1722160..1722969)	CDS		x			17.26536433	17.97009532	17.5467275	19.80961609	18.09986877	17.5107584		16.00945711	16.38016129	17.40516472	17.23054187	17.28514989	17.46990204	18.65753873	20.01949883	21.30858739	21.7467556	24.55735143		16.51950216	17.93998591	18.44891612	19.55607414	20.18582344	19.79002062	17.80144691			16.91178322	18.18629773	17.62736384	18.92239443	18.62170092	19.97453626	20.8055261	21.1685524	20.3409036	24.15813764			16.19729424		23.33674431		18.049263	17.33219337	16.41463661	18.4688549	17.12656403	18.31486702	18.43204498	16.45158195	17.75655556	20.36719704	20.823843	18.23780823	19.80501938	18.11517525	16.3794117	17.75955009		17.26196671				15.14756298	16.87135124		16.38614845	16.37417412		18.04377556		16.76655388	17.94289207	17.34758759	16.40114594	16.77840996	17.21304703	17.86399269	18.04398918	16.90559769	17.46011925	18.92558289	18.57706642	18.46996689	20.59067154	19.5140667	19.95375824	21.80443764	20.34256172	21.77876282	22.5402832	21.664011	21.0359726	24.77770996	25.00504684	23.88929749					17.37644768	15.66255665	18.39853477	18.77545547	16.64596748	19.2639389	18.55569839	17.52711105	19.45012474	20.07300186	19.14509583	20.17767334	20.93653679	19.44326019	19.96789551	20.69515038	18.70701599	18.35560989	19.42570686	15.62302399	16.542593					15.18355751	17.17718506	17.16781044	16.39035416	17.688797	18.55288696	18.31720924	17.54449654	17.80347443	17.53412056	18.87396622	20.20060158	17.69261551	18.5211792	18.97121239	18.37271118	20.48551941	20.22658539	19.21150398	21.58984947	20.84038162	19.9863472	21.81757164	21.28517342	20.40291214	21.0571537	20.80789948	19.15765762	24.33858109	24.58743477	23.54839706	13	0	0	1	0	2	0	3	3	4	3	2	5	4	2	7	4	2	5	3	1	1	1	0	1	1	0	1	1	2	1	1	2	0	2	1	2	4	3	2	2	3	3	3	2	3	4	3	3	7	3	4	14	3	9	15	6	4	18	12	17	0	0	0	0	1	2	2	6	5	6	6	5	8	8	8	4	7	4	4	5	2	2	3	1	1	0	0	0	0	1	1	3	1	2	4	3	2	3	3	4	4	3	2	5	3	7	8	3	9	10	4	11	9	6	10	10	4	14	16	10
741	VWA domain-containing protein	SGL_RS10035		slr1338	lcl|NC_000911.1_prot_WP_010872775.1_1633	lcl|NC_000911.1_prot_WP_010872775.1_1633		VWA domain-containing protein 	WP_010872774.1		1726697..1727299	CDS		x			14.95887311	17.71697807	17.91372108	17.5132103																	15.51532602	17.48052915	19.29549789	14.87042618	13.10139513																				14.37306881	15.98581982	14.51773071	18.61938095	16.99424362	17.53730965	20.35035133	17.15214539	16.23866653	18.38835335		16.63806725	13.11146164										16.69098091																																							15.73603153	15.29462051	20.14307976	17.19517899	15.1033287	19.98287201	19.98119926	17.92242241	13.34498978	15.39248466	15.87380409	13.53211212	12.67067814																																									11	0	0	0	0	0	0	1	1	1	5	3	6	4	1	3	3	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	6	5	3	5	5	4	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
743	four-carbon acid sugar kinase family protein	SGL_RS10065		slr1342	lcl|NC_000911.1_prot_WP_010872780.1_1638	lcl|NC_000911.1_prot_WP_010872780.1_1638		four-carbon acid sugar kinase family protein 	WP_010872779.1		1731311..1732648	CDS		x			14.40008609	14.89761384	15.99910227	16.22203573							13.1093111		11.77700297	13.26962948	13.17506568	11.24072647		19.85948944			14.55266762	15.24976826	15.99112129	16.08287684	15.36402925			12.69691658			12.69279671	12.91117859	13.89110088	13.99301751	12.75812721	13.00025892	11.92236773	19.14290937					14.53752136		13.33399391	15.96841908	13.89784527	15.66808128	15.97358513	13.05117512	17.19479561	15.58164215	15.22086906	17.0090847	18.43847466	13.21854782						14.0803175			12.59299374			12.61429596			11.18704319					14.46594906	11.75267315			11.66813183	9.897073746	13.99249554	11.44143963	14.38539028	13.54544735	11.8780508	14.25959587	13.80059624	11.46500492		11.79311562	10.68833733		11.94931602		20.00744438	20.27036285	19.30066109							12.94719887	16.15813637		15.27164555	17.17230988	13.30534935	15.73872566	17.43086052	14.80377769	15.03891945	15.94866371	17.26104736	16.25290489	14.28055286	15.55862999					14.3413105			12.94313717	12.45069599					14.95214939			14.28749561	11.0980978	12.31554604	14.98837376	11.42961597	15.38387299	14.33566952	11.95376015	15.45606518	14.3167057	12.20628166	12.2054882	13.98245907	12.08643436		13.31585693	12.68466091	10.89792061	13.9869976	10.88218498	19.9380455	19.63074684	17.85993576	24	0	0	0	0	1	0	2	7	2	3	2	2	3	3	2	2	3	2	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	5	5	5	0	0	0	0	0	0	1	5	0	2	4	2	3	6	4	1	3	3	1	1	1	1	1	0	0	2	0	0	1	1	0	0	0	0	1	0	1	1	1	1	2	1	3	2	2	3	2	2	1	2	1	1	1	2	1	2	1	7	7	3
